city,zone,latitude,longitude,year,month,week,temperature,humidity,rainfall,pop_density,previous_incidents
Chennai,Thiruvotriyur,13.164773,80.300387,2025,3,11,34.4,53.9,70.1,12957,1
Chennai,Manali,13.177337,80.268712,2025,3,11,37.6,87.8,170.9,5923,0
Chennai,Madhavaram,13.148179,80.230612,2025,3,11,23.7,74.2,200.8,6425,27
Chennai,Tondiarpet,13.126294,80.288429,2025,3,11,22.1,76.9,98.9,14598,43
Chennai,Royapuram,13.114361,80.295138,2025,3,11,27.5,66.3,24.0,9432,12
Chennai,Sholinganallur,12.894777,80.218789,2025,3,11,36.9,79.6,21.4,2684,30
Chennai,Ambattur,13.11849,80.15676,2025,3,11,31.5,82.3,88.6,1533,41
Chennai,Anna Nagar,13.08852,80.206771,2025,3,11,30.7,46.3,168.6,8300,17
Chennai,Teynampet,13.045034,80.250918,2025,3,11,32.9,80.9,246.4,11155,39
Chennai,Kodambakkam,13.051635,80.221131,2025,3,11,29.9,82.2,191.3,13210,17
Chennai,Valasaravakkam,13.041316,80.175038,2025,3,11,24.2,68.9,279.6,9142,6
Chennai,Alandur,12.999424,80.199751,2025,3,11,29.8,51.5,61.7,10146,49
Chennai,Adyar,13.001462,80.254135,2025,3,11,25.4,91.3,71.4,11639,38
Chennai,Perungudi,12.964866,80.240739,2025,3,11,26.2,76.7,120.0,5922,50
Chennai,Kotturpuram,13.01584,80.239412,2025,3,11,32.2,61.3,84.9,9492,32
Coimbatore,Mettupalayam,11.29968,76.94244,2025,3,12,26.6,72.2,126.0,12933,3
Coimbatore,Avinashi,11.20233,77.29211,2025,3,12,32.5,73.1,60.2,14795,24
Coimbatore,Thiruppur,11.10319,77.39866,2025,3,12,35.4,82.5,212.7,12287,29
Coimbatore,Palladam,11.005831,77.287908,2025,3,12,26.7,94.4,128.9,10814,31
Coimbatore,Pollachi,10.66167,77.00667,2025,3,12,30.5,54.3,198.6,14789,17
Coimbatore,Udumalaipet,10.581,77.26408,2025,3,12,25.2,69.6,45.8,9340,50
Coimbatore,Valparai,10.32814,76.9558,2025,3,12,37.1,62.2,121.7,4424,34
Coimbatore,Coimbatore North,11.060874,76.947387,2025,3,12,27.0,47.5,69.1,14661,43
Coimbatore,Coimbatore South,10.982548,76.989055,2025,3,12,28.7,71.2,46.0,11628,23
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,3,12,27.8,91.3,251.9,2123,8
Kanyakumari,Kalkulam,8.18425,77.315512,2025,3,12,35.7,85.9,167.2,4238,18
Kanyakumari,Killiyoor,8.265311,77.217375,2025,3,12,27.5,88.1,23.3,5657,41
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,3,12,37.3,83.0,157.9,9277,40
Kanyakumari,Thovalai,8.231171,77.50597,2025,3,12,34.3,62.9,75.1,5442,48
Kanyakumari,Vilavancode,8.313338,77.206699,2025,3,12,24.5,70.2,16.8,11054,6
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,3,12,34.4,52.7,158.4,14181,21
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,3,12,31.6,76.2,133.6,10177,39
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,3,12,22.2,60.2,105.9,5298,34
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,3,12,36.0,70.8,17.4,7582,42
Tiruchirapalli,Puthur,10.816613,78.675481,2025,3,12,26.4,80.7,59.8,12531,25
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,3,12,24.3,74.5,87.2,10919,35
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,3,12,28.8,64.8,127.8,8520,30
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,3,12,26.6,88.6,19.8,3419,27
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,3,12,23.0,84.8,42.3,8435,41
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,3,12,34.1,74.8,180.5,3663,28
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,3,12,23.5,60.5,101.4,11890,2
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,3,12,30.2,88.0,171.5,6815,1
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,3,12,37.8,53.7,82.8,12842,20
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,3,12,34.7,88.7,87.7,1851,5
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,3,12,32.4,78.8,200.7,9638,43
Salem,Mettur,11.78386,77.796605,2025,3,12,34.3,66.2,201.6,13447,14
Salem,Omalur,11.743163,78.046521,2025,3,12,37.4,70.9,207.5,11915,15
Salem,Yercadu,11.775337,78.211078,2025,3,12,28.3,89.5,87.7,4183,47
Salem,Salem,11.667494,78.150663,2025,3,12,24.5,57.5,96.1,14961,26
Salem,Edappadi,11.585847,77.839697,2025,3,12,33.4,68.5,75.6,1307,4
Salem,Sankari,11.474599,77.869162,2025,3,12,31.1,94.5,245.4,12061,27
Salem,Vazhappadi,11.657002,78.401244,2025,3,12,37.7,84.7,54.0,13421,49
Salem,Attur,11.59941,78.599066,2025,3,12,25.8,74.3,20.2,10466,50
Salem,Gangavalli,11.497384,78.65202,2025,3,12,30.0,59.4,20.0,9364,16
Chennai,Thiruvotriyur,13.164773,80.300387,2025,3,12,37.3,65.9,126.0,10831,37
Chennai,Manali,13.177337,80.268712,2025,3,12,22.0,61.7,86.6,7938,35
Chennai,Madhavaram,13.148179,80.230612,2025,3,12,30.3,59.0,175.8,3811,7
Chennai,Tondiarpet,13.126294,80.288429,2025,3,12,22.5,72.0,153.6,1418,33
Chennai,Royapuram,13.114361,80.295138,2025,3,12,33.2,92.2,9.1,14140,8
Chennai,Sholinganallur,12.894777,80.218789,2025,3,12,25.6,85.3,142.9,4928,46
Chennai,Ambattur,13.11849,80.15676,2025,3,12,34.6,81.4,219.3,7407,16
Chennai,Anna Nagar,13.08852,80.206771,2025,3,12,22.7,88.9,119.3,1928,11
Chennai,Teynampet,13.045034,80.250918,2025,3,12,25.4,56.4,204.0,13229,18
Chennai,Kodambakkam,13.051635,80.221131,2025,3,12,31.4,58.5,141.2,1004,10
Chennai,Valasaravakkam,13.041316,80.175038,2025,3,12,22.8,45.0,166.4,4297,13
Chennai,Alandur,12.999424,80.199751,2025,3,12,35.9,71.7,162.9,4178,18
Chennai,Adyar,13.001462,80.254135,2025,3,12,36.9,75.7,188.7,10177,14
Chennai,Perungudi,12.964866,80.240739,2025,3,12,26.3,56.3,25.2,2438,45
Chennai,Kotturpuram,13.01584,80.239412,2025,3,12,31.8,90.9,79.6,1247,15
Coimbatore,Mettupalayam,11.29968,76.94244,2025,3,13,36.3,67.7,191.6,1910,44
Coimbatore,Avinashi,11.20233,77.29211,2025,3,13,27.3,64.1,259.2,7958,13
Coimbatore,Thiruppur,11.10319,77.39866,2025,3,13,28.3,79.8,196.1,11459,4
Coimbatore,Palladam,11.005831,77.287908,2025,3,13,30.8,54.5,134.8,4789,16
Coimbatore,Pollachi,10.66167,77.00667,2025,3,13,23.1,61.0,200.1,10980,38
Coimbatore,Udumalaipet,10.581,77.26408,2025,3,13,22.1,80.5,12.0,11211,26
Coimbatore,Valparai,10.32814,76.9558,2025,3,13,29.3,57.0,63.6,3057,12
Coimbatore,Coimbatore North,11.060874,76.947387,2025,3,13,34.8,45.7,38.2,9176,11
Coimbatore,Coimbatore South,10.982548,76.989055,2025,3,13,35.1,91.7,108.6,6566,8
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,3,13,33.6,94.6,222.5,5539,41
Kanyakumari,Kalkulam,8.18425,77.315512,2025,3,13,32.5,56.4,265.5,14831,26
Kanyakumari,Killiyoor,8.265311,77.217375,2025,3,13,26.5,86.5,75.2,4519,46
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,3,13,31.3,86.6,126.8,10733,8
Kanyakumari,Thovalai,8.231171,77.50597,2025,3,13,31.1,94.0,183.2,14634,35
Kanyakumari,Vilavancode,8.313338,77.206699,2025,3,13,27.4,91.2,177.4,9079,12
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,3,13,24.6,85.6,11.2,8476,0
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,3,13,23.3,53.9,131.2,11560,3
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,3,13,34.7,89.0,268.9,10956,30
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,3,13,34.4,90.9,168.3,6141,9
Tiruchirapalli,Puthur,10.816613,78.675481,2025,3,13,28.6,92.9,65.1,6602,1
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,3,13,29.5,94.7,137.8,10640,42
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,3,13,36.3,91.8,158.9,2390,22
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,3,13,31.4,66.3,218.2,3884,4
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,3,13,37.7,57.7,8.6,14114,27
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,3,13,35.8,55.9,138.6,1263,25
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,3,13,26.4,84.6,203.4,8202,49
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,3,13,34.9,68.3,3.3,10403,31
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,3,13,36.4,52.6,80.6,12793,30
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,3,13,26.5,87.6,124.7,4795,44
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,3,13,23.1,61.4,182.4,12957,20
Salem,Mettur,11.78386,77.796605,2025,3,13,31.2,89.5,260.2,11606,22
Salem,Omalur,11.743163,78.046521,2025,3,13,34.8,50.5,28.2,1673,11
Salem,Yercadu,11.775337,78.211078,2025,3,13,22.3,65.7,174.1,2601,50
Salem,Salem,11.667494,78.150663,2025,3,13,25.1,79.0,190.8,3806,11
Salem,Edappadi,11.585847,77.839697,2025,3,13,31.4,67.1,158.2,5958,2
Salem,Sankari,11.474599,77.869162,2025,3,13,28.9,85.0,128.2,14442,43
Salem,Vazhappadi,11.657002,78.401244,2025,3,13,30.5,71.1,252.3,14638,45
Salem,Attur,11.59941,78.599066,2025,3,13,35.6,69.5,152.3,1336,30
Salem,Gangavalli,11.497384,78.65202,2025,3,13,30.3,78.3,121.4,11092,42
Chennai,Thiruvotriyur,13.164773,80.300387,2025,3,13,31.0,86.2,43.6,8405,38
Chennai,Manali,13.177337,80.268712,2025,3,13,22.3,52.9,245.6,6306,21
Chennai,Madhavaram,13.148179,80.230612,2025,3,13,27.3,95.0,173.4,2455,14
Chennai,Tondiarpet,13.126294,80.288429,2025,3,13,26.8,83.2,63.6,10744,19
Chennai,Royapuram,13.114361,80.295138,2025,3,13,30.7,92.2,204.4,1128,19
Chennai,Sholinganallur,12.894777,80.218789,2025,3,13,37.4,78.3,247.8,7559,37
Chennai,Ambattur,13.11849,80.15676,2025,3,13,38.0,84.8,230.8,3996,37
Chennai,Anna Nagar,13.08852,80.206771,2025,3,13,37.6,88.3,108.1,9914,50
Chennai,Teynampet,13.045034,80.250918,2025,3,13,24.7,63.6,37.3,11505,43
Chennai,Kodambakkam,13.051635,80.221131,2025,3,13,35.3,54.0,187.6,11269,50
Chennai,Valasaravakkam,13.041316,80.175038,2025,3,13,27.9,80.6,76.7,6088,16
Chennai,Alandur,12.999424,80.199751,2025,3,13,24.4,72.7,183.2,3711,39
Chennai,Adyar,13.001462,80.254135,2025,3,13,27.6,81.3,248.2,8678,0
Chennai,Perungudi,12.964866,80.240739,2025,3,13,22.7,66.0,75.6,9307,25
Chennai,Kotturpuram,13.01584,80.239412,2025,3,13,24.7,72.4,36.4,8184,34
Coimbatore,Mettupalayam,11.29968,76.94244,2025,4,14,32.5,45.2,2.5,6892,42
Coimbatore,Avinashi,11.20233,77.29211,2025,4,14,26.7,77.0,95.2,8991,34
Coimbatore,Thiruppur,11.10319,77.39866,2025,4,14,32.2,48.5,222.5,2599,13
Coimbatore,Palladam,11.005831,77.287908,2025,4,14,28.7,63.1,66.5,3025,36
Coimbatore,Pollachi,10.66167,77.00667,2025,4,14,36.5,57.7,143.0,5237,50
Coimbatore,Udumalaipet,10.581,77.26408,2025,4,14,25.5,88.0,105.3,4888,22
Coimbatore,Valparai,10.32814,76.9558,2025,4,14,31.3,48.0,95.0,12333,50
Coimbatore,Coimbatore North,11.060874,76.947387,2025,4,14,37.9,51.9,72.1,8418,9
Coimbatore,Coimbatore South,10.982548,76.989055,2025,4,14,31.3,68.4,6.7,1809,14
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,4,14,31.6,76.7,233.8,12369,19
Kanyakumari,Kalkulam,8.18425,77.315512,2025,4,14,28.4,55.0,254.6,13815,32
Kanyakumari,Killiyoor,8.265311,77.217375,2025,4,14,26.3,85.2,190.8,4543,17
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,4,14,35.4,92.2,54.0,2452,17
Kanyakumari,Thovalai,8.231171,77.50597,2025,4,14,32.6,86.4,150.3,3482,15
Kanyakumari,Vilavancode,8.313338,77.206699,2025,4,14,35.6,87.9,56.9,4622,43
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,4,14,24.4,53.5,192.1,8427,37
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,4,14,36.8,47.8,149.8,5763,47
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,4,14,32.8,83.6,122.2,8700,32
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,4,14,26.4,93.2,108.9,13390,16
Tiruchirapalli,Puthur,10.816613,78.675481,2025,4,14,26.3,88.3,252.3,5819,33
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,4,14,26.7,77.2,127.8,3332,29
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,4,14,29.7,48.6,269.5,11037,12
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,4,14,37.9,71.5,271.8,7014,48
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,4,14,29.8,85.7,244.3,6079,28
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,4,14,26.2,56.7,6.5,5550,9
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,4,14,24.8,81.2,11.6,7897,21
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,4,14,29.6,84.8,31.7,11814,0
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,4,14,37.5,70.3,63.3,11925,20
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,4,14,25.9,58.9,133.3,9092,35
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,4,14,33.7,70.4,43.1,7664,17
Salem,Mettur,11.78386,77.796605,2025,4,14,26.6,83.8,2.2,4520,42
Salem,Omalur,11.743163,78.046521,2025,4,14,36.4,90.0,153.7,5125,11
Salem,Yercadu,11.775337,78.211078,2025,4,14,26.1,88.4,260.9,9010,2
Salem,Salem,11.667494,78.150663,2025,4,14,25.5,61.6,97.0,11574,6
Salem,Edappadi,11.585847,77.839697,2025,4,14,30.7,62.2,231.1,4939,30
Salem,Sankari,11.474599,77.869162,2025,4,14,26.4,82.4,13.7,5153,24
Salem,Vazhappadi,11.657002,78.401244,2025,4,14,33.7,67.1,60.9,10343,7
Salem,Attur,11.59941,78.599066,2025,4,14,30.7,67.9,73.5,4936,29
Salem,Gangavalli,11.497384,78.65202,2025,4,14,27.8,50.7,263.4,11461,20
Chennai,Thiruvotriyur,13.164773,80.300387,2025,4,14,34.7,57.1,248.2,8473,23
Chennai,Manali,13.177337,80.268712,2025,4,14,30.4,80.6,42.4,5888,11
Chennai,Madhavaram,13.148179,80.230612,2025,4,14,30.2,66.1,245.7,10596,31
Chennai,Tondiarpet,13.126294,80.288429,2025,4,14,28.6,66.9,138.5,9956,39
Chennai,Royapuram,13.114361,80.295138,2025,4,14,31.4,87.8,125.8,5110,37
Chennai,Sholinganallur,12.894777,80.218789,2025,4,14,28.6,88.0,276.2,14913,49
Chennai,Ambattur,13.11849,80.15676,2025,4,14,34.0,80.7,129.7,14844,47
Chennai,Anna Nagar,13.08852,80.206771,2025,4,14,27.9,54.0,114.4,9947,28
Chennai,Teynampet,13.045034,80.250918,2025,4,14,32.3,91.1,177.2,8932,2
Chennai,Kodambakkam,13.051635,80.221131,2025,4,14,28.0,70.9,212.2,13773,0
Chennai,Valasaravakkam,13.041316,80.175038,2025,4,14,35.4,46.0,182.9,2060,19
Chennai,Alandur,12.999424,80.199751,2025,4,14,25.5,70.5,133.3,8172,11
Chennai,Adyar,13.001462,80.254135,2025,4,14,33.1,77.1,273.0,12228,13
Chennai,Perungudi,12.964866,80.240739,2025,4,14,30.0,58.5,196.5,1637,50
Chennai,Kotturpuram,13.01584,80.239412,2025,4,14,27.8,63.3,87.7,11157,48
Coimbatore,Mettupalayam,11.29968,76.94244,2025,4,15,32.6,66.1,6.6,10047,18
Coimbatore,Avinashi,11.20233,77.29211,2025,4,15,29.0,74.8,91.2,3676,17
Coimbatore,Thiruppur,11.10319,77.39866,2025,4,15,28.5,72.7,132.0,13998,47
Coimbatore,Palladam,11.005831,77.287908,2025,4,15,27.9,85.2,113.7,14283,7
Coimbatore,Pollachi,10.66167,77.00667,2025,4,15,31.2,76.6,18.9,2940,5
Coimbatore,Udumalaipet,10.581,77.26408,2025,4,15,32.7,75.4,143.1,3234,32
Coimbatore,Valparai,10.32814,76.9558,2025,4,15,27.9,70.4,219.7,11651,28
Coimbatore,Coimbatore North,11.060874,76.947387,2025,4,15,24.0,94.6,66.9,6178,1
Coimbatore,Coimbatore South,10.982548,76.989055,2025,4,15,34.9,45.1,47.4,13756,28
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,4,15,36.8,47.9,22.3,5544,13
Kanyakumari,Kalkulam,8.18425,77.315512,2025,4,15,22.8,50.8,137.3,14731,0
Kanyakumari,Killiyoor,8.265311,77.217375,2025,4,15,29.3,89.5,188.0,8100,32
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,4,15,34.2,80.3,10.4,10730,49
Kanyakumari,Thovalai,8.231171,77.50597,2025,4,15,36.3,79.4,49.0,12453,44
Kanyakumari,Vilavancode,8.313338,77.206699,2025,4,15,29.0,66.3,166.0,4210,22
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,4,15,29.7,77.5,15.9,3165,42
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,4,15,26.3,54.6,37.9,2764,37
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,4,15,34.6,68.1,69.3,1049,20
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,4,15,34.1,64.0,58.3,8796,50
Tiruchirapalli,Puthur,10.816613,78.675481,2025,4,15,25.8,92.7,0.5,1169,22
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,4,15,33.1,92.6,191.2,5117,16
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,4,15,37.5,92.9,104.4,14114,15
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,4,15,27.4,59.9,78.8,9808,50
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,4,15,35.1,77.9,230.7,11903,13
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,4,15,30.1,75.1,8.5,7340,2
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,4,15,33.3,71.0,3.8,13369,22
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,4,15,34.6,49.5,225.4,1404,27
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,4,15,28.6,79.4,195.4,2935,3
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,4,15,23.6,85.9,163.9,5973,32
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,4,15,25.2,65.4,130.7,2794,43
Salem,Mettur,11.78386,77.796605,2025,4,15,29.3,85.8,85.1,9457,50
Salem,Omalur,11.743163,78.046521,2025,4,15,26.7,49.6,12.9,3256,46
Salem,Yercadu,11.775337,78.211078,2025,4,15,27.2,54.0,185.7,12243,35
Salem,Salem,11.667494,78.150663,2025,4,15,28.3,89.6,68.0,13331,2
Salem,Edappadi,11.585847,77.839697,2025,4,15,24.6,55.4,211.1,5744,22
Salem,Sankari,11.474599,77.869162,2025,4,15,34.3,56.6,212.8,13749,13
Salem,Vazhappadi,11.657002,78.401244,2025,4,15,28.4,67.8,260.5,3982,24
Salem,Attur,11.59941,78.599066,2025,4,15,34.2,83.4,155.0,5727,23
Salem,Gangavalli,11.497384,78.65202,2025,4,15,31.3,88.1,75.7,2182,5
Chennai,Thiruvotriyur,13.164773,80.300387,2025,4,15,31.4,87.2,239.1,13713,11
Chennai,Manali,13.177337,80.268712,2025,4,15,23.8,66.2,46.9,8744,40
Chennai,Madhavaram,13.148179,80.230612,2025,4,15,36.8,45.1,100.8,10041,44
Chennai,Tondiarpet,13.126294,80.288429,2025,4,15,25.0,50.1,191.0,12796,34
Chennai,Royapuram,13.114361,80.295138,2025,4,15,26.4,69.0,244.3,11823,0
Chennai,Sholinganallur,12.894777,80.218789,2025,4,15,34.6,73.8,41.7,4626,17
Chennai,Ambattur,13.11849,80.15676,2025,4,15,36.4,48.3,188.5,10405,47
Chennai,Anna Nagar,13.08852,80.206771,2025,4,15,23.5,77.8,275.8,13384,31
Chennai,Teynampet,13.045034,80.250918,2025,4,15,29.8,70.7,16.7,11322,13
Chennai,Kodambakkam,13.051635,80.221131,2025,4,15,37.9,75.5,274.3,13294,47
Chennai,Valasaravakkam,13.041316,80.175038,2025,4,15,23.7,82.4,64.2,8136,12
Chennai,Alandur,12.999424,80.199751,2025,4,15,32.8,71.8,68.1,8012,4
Chennai,Adyar,13.001462,80.254135,2025,4,15,25.0,85.8,191.9,10648,8
Chennai,Perungudi,12.964866,80.240739,2025,4,15,29.1,50.4,39.9,13470,10
Chennai,Kotturpuram,13.01584,80.239412,2025,4,15,26.8,76.7,276.8,4299,29
Coimbatore,Mettupalayam,11.29968,76.94244,2025,4,16,33.4,90.2,92.2,6349,37
Coimbatore,Avinashi,11.20233,77.29211,2025,4,16,36.2,95.0,1.9,2473,21
Coimbatore,Thiruppur,11.10319,77.39866,2025,4,16,28.7,85.9,198.7,1810,16
Coimbatore,Palladam,11.005831,77.287908,2025,4,16,28.8,74.5,163.8,12928,24
Coimbatore,Pollachi,10.66167,77.00667,2025,4,16,30.9,80.1,238.3,12413,37
Coimbatore,Udumalaipet,10.581,77.26408,2025,4,16,30.6,86.8,71.4,11351,48
Coimbatore,Valparai,10.32814,76.9558,2025,4,16,36.5,50.5,121.7,11613,34
Coimbatore,Coimbatore North,11.060874,76.947387,2025,4,16,30.9,92.2,129.2,8008,26
Coimbatore,Coimbatore South,10.982548,76.989055,2025,4,16,27.0,71.0,60.5,3736,50
Kanyakumari,Agastheeswaram,8.101711,77.538529,2025,4,16,33.4,92.7,168.6,12036,1
Kanyakumari,Kalkulam,8.18425,77.315512,2025,4,16,27.1,62.4,233.4,4450,31
Kanyakumari,Killiyoor,8.265311,77.217375,2025,4,16,37.9,83.2,170.9,13186,44
Kanyakumari,Thiruvattar,8.33501,77.26515,2025,4,16,33.0,58.2,263.5,5235,10
Kanyakumari,Thovalai,8.231171,77.50597,2025,4,16,31.5,65.3,43.5,13239,31
Kanyakumari,Vilavancode,8.313338,77.206699,2025,4,16,36.3,76.7,242.6,7352,49
Tiruchirapalli,Srirangam,10.854603,78.713548,2025,4,16,22.5,80.9,200.0,5154,45
Tiruchirapalli,Thillai Nagar,10.834443,78.660012,2025,4,16,34.2,58.8,256.4,10962,23
Tiruchirapalli,Tiruchirappalli Fort,10.825416,78.68725,2025,4,16,35.4,67.0,7.7,9592,1
Tiruchirapalli,BHEL Township,10.779601,78.802013,2025,4,16,26.1,70.6,11.7,5524,40
Tiruchirapalli,Puthur,10.816613,78.675481,2025,4,16,29.8,92.2,56.6,7597,46
Tiruchirapalli,K.K. Nagar,10.754823,78.697035,2025,4,16,28.6,58.4,6.1,14647,31
Tiruchirapalli,Golden Rock,10.786705,78.72749,2025,4,16,23.8,45.0,206.7,13472,40
Tiruchirapalli,Bharathidasan Nagar,10.815605,78.692403,2025,4,16,31.3,91.6,79.6,1601,37
Tiruchirapalli,Abhishekapuram,10.814276,78.680441,2025,4,16,25.9,49.2,85.2,3119,45
Tiruchirapalli,Cantonment,10.801732,78.693002,2025,4,16,36.1,87.3,29.6,14415,6
Tiruchirapalli,Ariyamangalam,10.810064,78.720986,2025,4,16,35.7,69.5,68.7,3822,34
Tiruchirapalli,Thuvakudi,10.752956,78.830112,2025,4,16,35.5,92.2,268.8,10512,6
Tiruchirapalli,Edamalaipatti Pudur,10.776544,78.67361,2025,4,16,35.8,79.1,121.7,1706,26
Tiruchirapalli,Senthaneerpuram,10.819999,78.684148,2025,4,16,31.2,73.5,91.7,9652,39
Tiruchirapalli,Manikandam,10.738831,78.637647,2025,4,16,23.3,50.7,81.1,14841,2
Salem,Mettur,11.78386,77.796605,2025,4,16,24.6,54.2,105.3,11047,40
Salem,Omalur,11.743163,78.046521,2025,4,16,25.4,82.2,150.7,9424,17
Salem,Yercadu,11.775337,78.211078,2025,4,16,32.7,59.8,251.7,12243,32
Salem,Salem,11.667494,78.150663,2025,4,16,25.1,84.4,156.5,2093,6
Salem,Edappadi,11.585847,77.839697,2025,4,16,30.1,70.6,252.6,11596,50
Salem,Sankari,11.474599,77.869162,2025,4,16,26.3,60.3,214.5,2682,44
Salem,Vazhappadi,11.657002,78.401244,2025,4,16,31.0,54.3,172.5,7115,29
Salem,Attur,11.59941,78.599066,2025,4,16,36.3,79.0,199.1,14285,44
Salem,Gangavalli,11.497384,78.65202,2025,4,16,27.7,88.9,241.2,1383,43
Chennai,Thiruvotriyur,13.164773,80.300387,2025,4,16,32.5,79.9,106.6,1665,29
Chennai,Manali,13.177337,80.268712,2025,4,16,24.4,58.6,92.9,7177,45
Chennai,Madhavaram,13.148179,80.230612,2025,4,16,30.6,82.0,263.3,10207,32
Chennai,Tondiarpet,13.126294,80.288429,2025,4,16,31.3,80.5,170.7,12547,36
Chennai,Royapuram,13.114361,80.295138,2025,4,16,26.6,75.0,0.1,14744,3
Chennai,Sholinganallur,12.894777,80.218789,2025,4,16,30.6,50.9,44.8,1120,32
Chennai,Ambattur,13.11849,80.15676,2025,4,16,26.3,87.0,56.9,13627,27
Chennai,Anna Nagar,13.08852,80.206771,2025,4,16,26.0,72.5,150.0,12691,21
Chennai,Teynampet,13.045034,80.250918,2025,4,16,37.2,65.4,117.1,10787,13
Chennai,Kodambakkam,13.051635,80.221131,2025,4,16,32.8,62.2,267.3,8773,33
Chennai,Valasaravakkam,13.041316,80.175038,2025,4,16,31.2,77.7,255.5,4633,42
Chennai,Alandur,12.999424,80.199751,2025,4,16,33.9,65.3,185.0,1368,2
Chennai,Adyar,13.001462,80.254135,2025,4,16,22.7,93.6,64.2,4643,48
Chennai,Perungudi,12.964866,80.240739,2025,4,16,36.9,54.2,153.3,3983,12
Chennai,Kotturpuram,13.01584,80.239412,2025,4,16,35.7,81.0,232.0,2106,36
Coimbatore,Mettupalayam,11.29968,76.94244,2025,4,17,29.4,57.4,152.6,7860,19
Coimbatore,Avinashi,11.20233,77.29211,2025,4,17,35.9,88.2,37.7,1181,37
Coimbatore,Thiruppur,11.10319,77.39866,2025,4,17,23.1,75.6,266.3,3580,24
Coimbatore,Palladam,11.005831,77.287908,2025,4,17,33.3,81.1,161.9,10644,27
Coimbatore,Pollachi,10.66167,77.00667,2025,4,17,35.6,72.0,124.6,1925,21
Coimbatore,Udumalaipet,10.581,77.26408,2025,4,17,32.4,78.0,32.5,8537,24
